comuna;cut_comuna;region;poblacion;hogares;ytotcorh;ytrabajocorh;ypchautcor;ypc;numper;v12mt;p9;esc;edad;ytotcor;yoprcor;ytrabajocor;y2803;y0101;ytot;dau;qaut;dautr;qautr;originario_p;extranjero_p;pobreza_p;pobreza_multi_p;inactivos_p;desocupados_p;independientes_p;trabajo_familiar_no_remunerado_p;trabajo_servicio_domestico_p;trabajo_empleador_p;trabajo_domestico_p;fonasa_p;isapre_p;estudios_basica_o_menos_p;estudios_sin_media_o_menos_p;estudios_superiores_p;estudios_superiores_incompletos_p;ingreso_ocup_princ_menor_mediana_p;ingreso_ocup_princ_menor_2medianas_p;ingreso_ytrabajocor_menor_mediana_p;ingreso_ytrabajocor_menor_2medianas_p;pension_menor_mediana_p;pension_menor_salario_minimo_p;hogar_jefatura_femenina_p;hacinamiento_p;men18c_p;rural_p;may60c_p;vivienda_propia_p;vivienda_arrendada_p;vivienda_pequeña_p;vivienda_mediana_p;vivienda_grande_p;sector_malo_p;sector_dañado_p;ingreso_percapita_hogar_menor_mediana_p;ingreso_total_hogar_menor_mediana_p;ingreso_trabajo_hogar_menor_mediana_p;carencia_estado_vivienda_p;carencia_servicios_basicos_p
Constitución;7102;Región del Maule;50534;18547;1173589,653528873;640112,477597455;391449,930123470;526134,389874373;2,72405240739742;50,3908355795148;2,80320267428695;10,20223693220726;39,3163810503819;356670,179364388;556127,387857181;575432,182531989;259019,423978567;586542,422044960;355908,316064432;NA;NA;4,95448608857403;2,74005619978628;0,05772351288241580;0,00540230339969130;0,14315114576324850;0,1716270233901927;0,3595599002651680;0,04098230894051530;0,0705663513673962;0,000000000000000000;0,01333755491352357;0,03061305259825068;0,01757232754185301;0,914671310404876;0,07679977836704001;0,24607195155736733;0,3439664384374876;0,1084418411366605;0,03977520085486999;0,2566786717853327;0,341512644951914;0,2541853009854751;0,375014841492856;0,04220920568330233;0,05202437962559861;0,4850380115382542;0,2964899983824877;0,3780126165956759;0,178681188332344865;0,476195611150051;0,6908934059416617;0,1359249474308513;0,13522402544885964;0,774464873025287;0,07030786650132097;0,04059955787998059;0,03871246023615679;0,6658219658165742;0,6995201380277134;0,6901924839596700;0,1308567423302960;0,07472906669542244
Contulmo;8204;Región del Biobío;6359;2481;804238,608222491;383181,107214833;199834,463925836;354598,006045949;2,56348246674728;NA;2,56348246674728;9,56482546988876;43,5999370970278;244866,373171882;438395,110024450;398135,261015527;228484,848484848;552530,844155844;241894,772763013;NA;NA;4,05849976411385;2,29454316716465;0,26906746343764743;0,00000000000000000;0,11731404308853594;0,2737851863500551;0,4708287466582796;0,02217329768831577;0,1278502909262463;0,000000000000000000;0,01541122818053153;0,00000000000000000;0,01541122818053153;0,961943701839912;0,03805629816008806;0,32945431671646486;0,4291555275986790;0,1011165277559365;0,01446768359805001;0,2512973738009121;0,306966504167322;0,2986318603554018;0,344551030036169;0,01604025790218588;0,02594747601824186;0,4921402660217654;0,2349858927851673;0,3696090286174930;0,548569125352680320;0,579201934703748;0,6856106408706167;0,1144699717855703;0,09592906086255543;0,754534461910520;0,14953647722692462;0,02579604997984684;0,00000000000000000;0,7670294236195082;0,8315195485691254;0,8190245868601370;0,3071342200725514;0,09512293430068521
Copiapó;3101;Región de Atacama;174681;59674;1441541,299527432;986287,423450749;459595,950112277;598124,466601870;2,92732178168046;50,0739856801909;3,27728994201830;11,86956108266276;35,3744654541707;408411,551284914;706357,812674465;760660,879457475;364179,913144450;771903,914814537;404086,347502018;NA;NA;5,15271838379675;2,83187066710175;0,18809715996588067;0,09125777846474431;0,07657959365929895;0,2016304005587328;0,3166114231084091;0,03795490064746596;0,1015794505412724;0,001373933055111890;0,00615407514268867;0,01569146043359037;0,01665321357216869;0,827760317378536;0,10508870455287066;0,12595531282738248;0,2186328221157424;0,1707340809819042;0,09464108861295734;0,2089923918457073;0,355911633205672;0,1998729111924022;0,353558772848793;0,01385954969344119;0,01933810775069985;0,5229077990414586;0,3818245802191909;0,4497938800817777;0,036950765827663642;0,357978349029728;0,5554848007507457;0,2396185943627040;0,13119616583436672;0,734641552434896;0,12714079833763448;0,07162248215303148;0,09898783389750980;0,5115963401146227;0,4986091094949224;0,4870127693802996;0,1540704494419680;0,09137983041190469
Coquimbo;4102;Región de Coquimbo;268316;105689;1208532,129701293;728296,708919566;402395,416675340;585681,711398537;2,53881671697149;30,5000000000000;2,59758347604765;11,50238317111124;41,1424178953175;373492,101622713;647484,430482324;713845,750751168;340032,973026868;701794,375084216;360833,185262899;NA;NA;5,14569015638277;2,83418059303210;0,06374945959242087;0,04845778857764725;0,07405074613515407;0,1826652156412588;0,3945310752992740;0,04325496802277911;0,1091176075970125;0,003425065966994141;0,00569105085048972;0,02997584937163643;0,01791916993395847;0,874588172155220;0,07225435680317238;0,16782823238271291;0,2591422054592346;0,1790985256190462;0,07228044544492315;0,2246306593717855;0,333211586338496;0,2068046631583655;0,328366552870496;0,02231696954337423;0,02920809791439944;0,5265259393125112;0,2413780052796412;0,3041565347387145;0,090804151803877409;0,466860316589238;0,6496891824125500;0,2019415454777697;0,05238009632033608;0,758886922953193;0,18650001419258391;0,01671886383635005;0,16173868614519959;0,5230061785048586;0,5847439184777981;0,6266404261559859;0,1308934704652329;0,06630775198932717
Coronel;8102;Región del Biobío;127818;41961;1249918,469435905;835930,760754033;336214,556802745;460783,151616978;3,04613808059865;68,0203045685279;3,16934772765187;11,53297623033144;33,7130685818899;336763,165477476;627643,025619640;700607,008867231;253117,235023041;616401,362524398;330972,823264329;NA;NA;5,18899529017822;2,85547418986371;0,08802359605063449;0,00456117291774241;0,05562596817349669;0,1291445649282574;0,3406327747265643;0,03514371997684207;0,0539125944702624;0,000000000000000000;0,00470199815362468;0,00941181993146505;0,01055406906695458;0,936167050024253;0,03681015193478227;0,13501228309001861;0,2392073103944671;0,1295826878843356;0,09375831260072916;0,2081475222582109;0,339498349215290;0,1941041167910623;0,338606456054703;0,01539689245646153;0,02290757170351594;0,5013703200591025;0,3859297919496675;0,5098543885989371;0,026643788279592955;0,343080479492862;0,7289626081361265;0,1494721288815805;0,06210528824384547;0,892543075713162;0,03596196468148995;0,03174376206477443;0,04296847072281404;0,6417149257644003;0,5444341173947237;0,5195062081456591;0,1121755916207907;0,02807368747169991
Corral;14102;Región de Los Ríos;5432;2300;1025542,573478261;606153,125652174;338105,172173913;494553,880869565;2,36173913043478;NA;2,36173913043478;10,05677816901408;42,0896539027982;346360,764911635;507750,594954783;533184,931443891;270521,739130435;579079,805690493;346360,764911635;NA;NA;5,11469072164948;2,78884388807069;0,30522827687776144;0,00000000000000000;0,06369661266568483;0,1283136966126657;0,4348306332842415;0,01491163475699558;0,1176362297496318;0,000000000000000000;0,00441826215022091;0,00386597938144330;0,00000000000000000;0,900957290132548;0,02798232695139912;0,29970544918998526;0,3801546391752577;0,1215022091310751;0,06553755522827688;0,2627025036818851;0,349594992636230;0,2792709867452136;0,407584683357879;0,00994108983799705;0,00994108983799705;0,4460869565217391;0,1504347826086956;0,3930434782608695;0,377391304347826084;0,513043478260870;0,6669565217391304;0,0339130434782609;0,00000000000000000;0,894782608695652;0,10521739130434783;0,00000000000000000;0,00000000000000000;0,6473913043478261;0,6300000000000000;0,5934782608695652;0,0756521739130435;0,22521739130434781
Cunco;9103;Región de La Araucanía;18071;6155;882969,413647441;500196,050852965;219720,448578392;336142,518765232;2,93614947197400;NA;2,94930950446791;10,41751234229292;38,3658901001605;233810,853522218;461045,073321555;452285,113116197;261670,250896057;526633,913043478;213425,403519451;NA;NA;4,64324055115932;2,56255879586077;0,31835537601682251;0,00647446184494494;0,17187759393503405;0,1537823031376238;0,4030767528083670;0,07824691494659952;0,1206906092634608;0,000000000000000000;0,00000000000000000;0,01173150351391733;0,00509102982679431;0,940346411377345;0,02932875878479331;0,25145260361905813;0,3251618615461236;0,1022079575009684;0,06706878423994245;0,2378396325604560;0,288915942670577;0,2869238005644403;0,352885839189862;0,01095678158375297;0,01543910132256101;0,5114541023558082;0,2869212022745735;0,4724614134849716;0,553046303818034102;0,402274573517465;0,6620633631194152;0,1662063363119415;0,00000000000000000;0,882047116165719;0,11795288383428107;0,00000000000000000;0,00000000000000000;0,7886271324126726;0,8295694557270512;0,7910641754671000;0,0583265637692933;0,05881397238017871
Curacautín;9203;Región de La Araucanía;18218;6966;934761,078667815;542070,691501579;230005,946023543;396129,101780075;2,61340798162504;80,0000000000000;2,61340798162504;9,98304864584010;42,2578768251180;272744,977110550;438682,170623145;459376,919027356;325000,000000000;476259,802124557;246101,655121309;NA;NA;5,26660445713031;2,84921506202657;0,17060050499505983;0,00993522889449995;0,07108354374794160;0,1518278625535185;0,3568448786914041;0,05209133823690855;0,1169722252717093;0,012679767263146340;0,00883741354704139;0,01388736414535075;0,02321879459874849;0,955867823032166;0,00795916126907454;0,33170490723460316;0,4447798880228346;0,0946865737183006;0,05999560873861016;0,3154023493248436;0,398012954221100;0,3072236249862773;0,432923482270282;0,00411680755296959;0,00823361510593918;0,5274188917599770;0,2819408555842665;0,3317542348550100;0,231696813092161918;0,524117140396210;0,7242319839219064;0,1113982199253517;0,05455067470571347;0,837783519954063;0,09488946310651737;0,10335917312661498;0,00000000000000000;0,6824576514498996;0,6739879414298019;0,7006890611541774;0,0846971002009762;0,05813953488372093
Curacaví;13503;Región Metropolitana de Santiago;37658;11703;1748491,442194309;1111880,972656584;443453,857814236;612487,985302914;3,19114756899940;96,0000000000000;3,31846535076476;10,91139198513801;41,3172765415051;449169,976525572;797181,311921259;778298,881073113;343584,692597240;863049,071955250;447977,421557172;NA;NA;4,09642264231779;2,32083757296631;0,09373838228264911;0,03024589728610123;0,02809495990227840;0,2653353869031813;0,3579850231026608;0,03141430771681980;0,0840724414467045;0,000000000000000000;0,03231717032237506;0,02294333209411015;0,03473365553136120;0,854559456158054;0,10579425354506347;0,26058208083275797;0,3528599500770089;0,1470338307929258;0,05927027457645122;0,2772319294704976;0,343831324021456;0,2698231451484412;0,380025492591216;0,03006001380848691;0,03006001380848691;0,4721866188156883;0,4188669571904640;0,3683670853627275;0,456549602665983101;0,534991027941553;0,7469025036315474;0,0569939331795266;0,11791848244039990;0,711099718021020;0,14278390156370160;0,02546355635307186;0,02640348628556780;0,5392634367256259;0,4394599675296932;0,5365290951038195;0,0890369990600701;0,04144236520550286
Curaco de Vélez;10204;Región de Los Lagos;4101;1619;1059432,987029030;608095,693638048;298812,752316245;448993,001852996;2,53551575046325;NA;2,53551575046325;9,42186571598336;41,6917824920751;343177,978785662;543986,580381471;508289,561013444;524411,764705882;621850,246305419;341726,064618386;NA;NA;4,99122165325530;2,75420629114850;0,26164350158497929;0,00000000000000000;0,06851987320165813;0,2228724701292368;0,3938063886856864;0,04340404779322116;0,1016825164594001;0,012923677151914167;0,00609607412826140;0,01511826383808827;0,00000000000000000;0,813216288710071;0,08241892221409412;0,37771275298707635;0,4557425018288223;0,0955864423311387;0,09753718605218240;0,2270178005364545;0,316508168739332;0,2679834186783711;0,422823701536211;0,01609363569861010;0,01609363569861010;0,4681902408894379;0,1791229153798641;0,3390982087708462;0,770228536133415687;0,478072884496603;0,7547869054972205;0,1253860407659049;0,00000000000000000;0,811612106238419;0,18838789376158122;0,00000000000000000;0,00000000000000000;0,5812229771463867;0,6250772081531810;0,6547251389746758;0,0277949351451513;0,27794935145151328
Curanilahue;8205;Región del Biobío;33943;11404;941812,331462645;523064,228691687;224556,868993336;349364,459137145;2,97755173623290;NA;2,99570326201333;9,46566825816645;41,7875556079309;252643,212886309;447693,650265957;465862,269218750;219532,425940753;476533,156758878;252643,212886309;NA;NA;4,36019208673364;2,41210264266565;0,07162006893910379;0,01361105382553104;0,08811831600035354;0,2319771381433580;0,4450402144772118;0,04254190849365112;0,0532363079279969;0,000000000000000000;0,00303449901305129;0,00447809563091064;0,00303449901305129;0,945791473941608;0,00606899802610258;0,32775535456500604;0,4163450490528239;0,0659929882449990;0,07200306396016852;0,2765518663641988;0,348289779925169;0,2772883952508617;0,353857938308340;0,02772294729399287;0,03679698317768023;0,4292353560154332;0,3525955804980708;0,3456681866011926;0,099000350754121363;0,594002104524728;0,7290424412486847;0,0658540862855139;0,06611715187653455;0,874254647492108;0,05962820063135742;0,01823921431076815;0,05085934759733427;0,7877060680462995;0,7145738337425465;0,7035250789196773;0,1233777621887057;0,17870922483339180
Curarrehue;9104;Región de La Araucanía;7839;2666;925730,600525131;549149,810577644;247956,575768942;394352,333833458;2,94336084021005;NA;2,94336084021005;8,99241603466956;39,5165199642812;252318,982650848;464688,861984483;396170,210255019;342428,571428571;515037,856726849;248885,761194030;NA;NA;4,79397882382957;2,62125271080495;0,69205255772419949;0,00752647021303738;0,14899859675979080;0,1954330909554790;0,4293915040183697;0,02883020793468555;0,1084321979844368;0,004337287919377471;0,00000000000000000;0,01224646000765404;0,00000000000000000;0,944635795382064;0,00663349917081260;0,39239698941191481;0,4407449929837989;0,0806225283837224;0,03418803418803419;0,2384232682740146;0,287153973721138;0,3667559637708891;0,441637964026024;0,00918484500574053;0,00918484500574053;0,5187546886721680;0,3792198049512378;0,4223555888972243;0,632783195798949705;0,528132033008252;0,7291822955738935;0,1605401350337584;0,06376594148537135;0,874343585896474;0,06189047261815454;0,03825956489122281;0,00000000000000000;0,7310577644411103;0,7055513878469617;0,7021755438859715;0,1429107276819205;0,11627906976744186
Curepto;7103;Región del Maule;9252;4183;702686,556299307;275550,131006455;206705,978245279;373951,594071241;2,21228783169974;NA;2,34090365766197;7,94268749193236;47,8784046692607;250907,874837873;375404,087486554;370757,778206364;375896,039603960;421518,048780488;250907,874837873;NA;NA;3,91915261565067;2,22189796800692;0,05782533506268915;0,00000000000000000;0,14504971897968008;0,1343493298746217;0,5302637267617812;0,00000000000000000;0,0798746217034155;0,000000000000000000;0,00734976221357544;0,00000000000000000;0,01502377864245569;0,992109814094250;0,00000000000000000;0,47265456117596194;0,5209684392563770;0,0435581495892780;0,05869001297016861;0,2483787289234760;0,287721573713792;0,2831820146995244;0,322524859489840;0,00832252485948984;0,01610462602680501;0,4240975376524026;0,1422424097537652;0,2744441788190294;0,586182165909634234;0,538847716949558;0,7370308391106861;0,0784126225197227;0,00000000000000000;0,987329667702606;0,01267033229739421;0,00000000000000000;0,00000000000000000;0,7463542911785800;0,8814248147262730;0,8940951470236672;0,0968204637819747;0,15276117618933779
